variant_id,product_id,size,color,price,stock
V04578,P0287,S,White,176248,36
V04579,P0287,S,Red,206184,77
V04580,P0287,S,Blue,577491,84
V04581,P0287,M,Black,268068,11
V04582,P0287,M,White,181323,18
V04583,P0287,M,Red,249002,50
V04584,P0287,M,Blue,198237,89
V04585,P0287,L,Black,506808,43
V04586,P0287,L,White,420548,74
V04587,P0287,L,Red,194361,84
V04588,P0287,L,Blue,247519,88
V04589,P0287,XL,Black,585207,1
V04590,P0287,XL,White,389681,53
V04591,P0287,XL,Red,382607,8
V04592,P0287,XL,Blue,123362,0
V04593,P0288,S,Black,400701,10
V04594,P0288,S,White,546403,30
V04595,P0288,S,Red,231382,2
V04596,P0288,S,Blue,440559,8
V04597,P0288,M,Black,511349,69
V04598,P0288,M,White,491980,98
V04599,P0288,M,Red,108525,28
V04600,P0288,M,Blue,219409,8
V04601,P0288,L,Black,513373,55
V04602,P0288,L,White,382018,54
V04603,P0288,L,Red,396577,46
V04604,P0288,L,Blue,380086,61
V04605,P0288,XL,Black,556005,90
V04606,P0288,XL,White,181850,65
V04607,P0288,XL,Red,491476,85
V04608,P0288,XL,Blue,237678,86
V04609,P0289,S,Black,158031,51
V04610,P0289,S,White,159149,80
V04611,P0289,S,Red,217626,58
V04612,P0289,S,Blue,389322,7
V04613,P0289,M,Black,366320,41
V04614,P0289,M,White,472245,99
V04615,P0289,M,Red,330934,49
V04616,P0289,M,Blue,566077,49
V04617,P0289,L,Black,296813,88
V04618,P0289,L,White,458672,91
V04619,P0289,L,Red,147585,60
V04620,P0289,L,Blue,537854,99
V04621,P0289,XL,Black,110335,93
V04622,P0289,XL,White,219324,20
V04623,P0289,XL,Red,507555,3
V04624,P0289,XL,Blue,251428,20
V04625,P0290,S,Black,445679,27
V04626,P0290,S,White,273401,10
V04627,P0290,S,Red,389079,79
V04628,P0290,S,Blue,251784,56
V04629,P0290,M,Black,384697,93
V04630,P0290,M,White,372010,57
V04631,P0290,M,Red,575467,49
V04632,P0290,M,Blue,404006,66
V04633,P0290,L,Black,225773,64
V04634,P0290,L,White,188179,46
V04635,P0290,L,Red,430141,38
V04636,P0290,L,Blue,353883,77
V04637,P0290,XL,Black,301353,43
V04638,P0290,XL,White,226140,61
V04639,P0290,XL,Red,161982,94
V04640,P0290,XL,Blue,297608,72
V04641,P0291,S,Black,520416,86
V04642,P0291,S,White,185932,71
V04643,P0291,S,Red,188083,43
V04644,P0291,S,Blue,452941,60
V04645,P0291,M,Black,344053,73
V04646,P0291,M,White,561902,20
V04647,P0291,M,Red,146830,56
V04648,P0291,M,Blue,363150,26
V04649,P0291,L,Black,378496,73
V04650,P0291,L,White,164911,3
V04651,P0291,L,Red,465817,64
V04652,P0291,L,Blue,596273,31
V04653,P0291,XL,Black,292935,59
V04654,P0291,XL,White,554461,90
V04655,P0291,XL,Red,169579,2
V04656,P0291,XL,Blue,294430,58
V04657,P0292,S,Black,479718,73
V04658,P0292,S,White,188713,57
V04659,P0292,S,Red,277072,29
V04660,P0292,S,Blue,133821,58
V04661,P0292,M,Black,582535,54
V04662,P0292,M,White,143717,11
V04663,P0292,M,Red,482948,67
V04664,P0292,M,Blue,395195,90
V04665,P0292,L,Black,348074,91
V04666,P0292,L,White,492359,95
V04667,P0292,L,Red,519448,39
V04668,P0292,L,Blue,554660,74
V04669,P0292,XL,Black,313182,74
V04670,P0292,XL,White,511267,2
V04671,P0292,XL,Red,540620,28
V04672,P0292,XL,Blue,226090,53
V04673,P0293,S,Black,452581,80
V04674,P0293,S,White,278900,55
V04675,P0293,S,Red,162770,69
V04676,P0293,S,Blue,495612,66
V04677,P0293,M,Black,359443,64
V04678,P0293,M,White,412468,52
V04679,P0293,M,Red,242577,25
V04680,P0293,M,Blue,118671,65
V04681,P0293,L,Black,254287,31
V04682,P0293,L,White,153439,32
V04683,P0293,L,Red,484191,21
V04684,P0293,L,Blue,522712,1
V04685,P0293,XL,Black,586449,28
V04686,P0293,XL,White,145940,16
V04687,P0293,XL,Red,237263,68
V04688,P0293,XL,Blue,576209,94
V04689,P0294,S,Black,265275,23
V04690,P0294,S,White,177344,7
V04691,P0294,S,Red,510891,94
V04692,P0294,S,Blue,483717,38
V04693,P0294,M,Black,158967,7
V04694,P0294,M,White,434534,69
V04695,P0294,M,Red,121769,96
V04696,P0294,M,Blue,432524,84
V04697,P0294,L,Black,448937,28
V04698,P0294,L,White,408446,46
V04699,P0294,L,Red,124452,90
V04700,P0294,L,Blue,216732,80
V04701,P0294,XL,Black,421784,70
V04702,P0294,XL,White,540438,64
V04703,P0294,XL,Red,335679,80
V04704,P0294,XL,Blue,219463,19
V04705,P0295,S,Black,545653,52
V04706,P0295,S,White,408401,49
V04707,P0295,S,Red,522311,19
V04708,P0295,S,Blue,459862,91
V04709,P0295,M,Black,470010,21
V04710,P0295,M,White,486640,55
V04711,P0295,M,Red,430965,92
V04712,P0295,M,Blue,329646,92
V04713,P0295,L,Black,172781,54
V04714,P0295,L,White,394187,77
V04715,P0295,L,Red,544459,0
V04716,P0295,L,Blue,203820,27
V04717,P0295,XL,Black,479067,57
V04718,P0295,XL,White,391158,7
V04719,P0295,XL,Red,526484,14
V04720,P0295,XL,Blue,105770,3
V04721,P0296,S,Black,105887,15
V04722,P0296,S,White,445631,41
V04723,P0296,S,Red,377222,83
V04724,P0296,S,Blue,398042,94
V04725,P0296,M,Black,266426,10
V04726,P0296,M,White,466827,16
V04727,P0296,M,Red,268992,89
V04728,P0296,M,Blue,528551,63
V04729,P0296,L,Black,380186,8
V04730,P0296,L,White,321118,27
V04731,P0296,L,Red,432238,23
V04732,P0296,L,Blue,487001,67
V04733,P0296,XL,Black,523541,46
V04734,P0296,XL,White,338194,3
V04735,P0296,XL,Red,229538,94
V04736,P0296,XL,Blue,439375,47
V04737,P0297,S,Black,121836,57
V04738,P0297,S,White,124156,15
V04739,P0297,S,Red,296474,31
V04740,P0297,S,Blue,219556,15
V04741,P0297,M,Black,377611,19
V04742,P0297,M,White,194092,72
V04743,P0297,M,Red,454943,33
V04744,P0297,M,Blue,121100,2
V04745,P0297,L,Black,224709,98
V04746,P0297,L,White,291338,10
V04747,P0297,L,Red,552193,51
V04748,P0297,L,Blue,232021,91
V04749,P0297,XL,Black,379833,52
V04750,P0297,XL,White,486620,4
V04751,P0297,XL,Red,365693,64
V04752,P0297,XL,Blue,414985,17
V04753,P0298,S,Black,181809,37
V04754,P0298,S,White,544445,43
V04755,P0298,S,Red,466265,81
V04756,P0298,S,Blue,465896,67
V04757,P0298,M,Black,586496,72
V04758,P0298,M,White,515397,79
V04759,P0298,M,Red,265572,2
V04760,P0298,M,Blue,530192,80
V04761,P0298,L,Black,510561,66
V04762,P0298,L,White,469989,36
V04763,P0298,L,Red,311576,60
V04764,P0298,L,Blue,424406,60
V04765,P0298,XL,Black,300316,16
V04766,P0298,XL,White,408137,10
V04767,P0298,XL,Red,223194,20
V04768,P0298,XL,Blue,276364,8
V04769,P0299,S,Black,100930,24
V04770,P0299,S,White,349142,96
V04771,P0299,S,Red,486902,30
V04772,P0299,S,Blue,423451,17
V04773,P0299,M,Black,314798,44
V04774,P0299,M,White,552459,77
V04775,P0299,M,Red,103685,19
V04776,P0299,M,Blue,166599,93
V04777,P0299,L,Black,160515,89
V04778,P0299,L,White,182785,50
V04779,P0299,L,Red,227240,71
V04780,P0299,L,Blue,115632,80
V04781,P0299,XL,Black,470834,93
V04782,P0299,XL,White,584621,12
V04783,P0299,XL,Red,252491,18
V04784,P0299,XL,Blue,134221,44
V04785,P0300,S,Black,301619,86
V04786,P0300,S,White,269531,92
V04787,P0300,S,Red,214693,99
V04788,P0300,S,Blue,282896,57
V04789,P0300,M,Black,224616,48
V04790,P0300,M,White,182866,37
V04791,P0300,M,Red,498548,11
V04792,P0300,M,Blue,265062,30
V04793,P0300,L,Black,490015,73
V04794,P0300,L,White,170452,19
V04795,P0300,L,Red,401700,90
V04796,P0300,L,Blue,254774,33
V04797,P0300,XL,Black,548974,92
V04798,P0300,XL,White,382076,31
V04799,P0300,XL,Red,269670,46
V04800,P0300,XL,Blue,481439,94
V04801,P0301,S,Black,174967,6
V04802,P0301,S,White,101695,17
V04803,P0301,S,Red,402298,94
V04804,P0301,S,Blue,320380,84
V04805,P0301,M,Black,387011,3
V04806,P0301,M,White,406158,48
V04807,P0301,M,Red,451239,36
V04808,P0301,M,Blue,288641,5
V04809,P0301,L,Black,529320,14
V04810,P0301,L,White,111056,49
V04811,P0301,L,Red,554111,34
V04812,P0301,L,Blue,232988,86
V04813,P0301,XL,Black,460357,41
V04814,P0301,XL,White,404362,3
V04815,P0301,XL,Red,235454,57
V04816,P0301,XL,Blue,229239,61
V04817,P0302,S,Black,491875,60
V04818,P0302,S,White,197592,56
V04819,P0302,S,Red,313962,36
V04820,P0302,S,Blue,466226,73
V04821,P0302,M,Black,285171,18
V04822,P0302,M,White,107762,54
V04823,P0302,M,Red,481201,97
V04824,P0302,M,Blue,143147,4
V04825,P0302,L,Black,119156,36
V04826,P0302,L,White,364650,50
V04827,P0302,L,Red,380687,40
V04828,P0302,L,Blue,398999,52
V04829,P0302,XL,Black,531243,27
V04830,P0302,XL,White,279210,44
V04831,P0302,XL,Red,295655,5
V04832,P0302,XL,Blue,326216,33
V04833,P0303,S,Black,393194,29
V04834,P0303,S,White,173241,28
V04835,P0303,S,Red,171911,18
V04836,P0303,S,Blue,509894,96
V04837,P0303,M,Black,433612,0
V04838,P0303,M,White,560724,11
V04839,P0303,M,Red,181255,58
V04840,P0303,M,Blue,541592,27
V04841,P0303,L,Black,538036,25
V04842,P0303,L,White,214742,27
V04843,P0303,L,Red,166247,50
V04844,P0303,L,Blue,401882,33
V04845,P0303,XL,Black,477267,7
V04846,P0303,XL,White,585650,78
V04847,P0303,XL,Red,397206,31
V04848,P0303,XL,Blue,365606,38
V04849,P0304,S,Black,347873,5
V04850,P0304,S,White,599125,19
V04851,P0304,S,Red,446823,70
V04852,P0304,S,Blue,176109,25
V04853,P0304,M,Black,364673,98
V04854,P0304,M,White,292583,38
V04855,P0304,M,Red,392059,22
V04856,P0304,M,Blue,433436,96
V04857,P0304,L,Black,419455,28
V04858,P0304,L,White,554088,72
V04859,P0304,L,Red,225212,38
V04860,P0304,L,Blue,423098,11
V04861,P0304,XL,Black,375666,56
V04862,P0304,XL,White,517492,0
V04863,P0304,XL,Red,345501,68
V04864,P0304,XL,Blue,291782,73
V04865,P0305,S,Black,239164,31
V04866,P0305,S,White,136641,47
V04867,P0305,S,Red,142973,58
V04868,P0305,S,Blue,255483,53
V04869,P0305,M,Black,132934,56
V04870,P0305,M,White,288158,36
V04871,P0305,M,Red,385026,7
V04872,P0305,M,Blue,263724,37
V04873,P0305,L,Black,217095,83
V04874,P0305,L,White,181780,72
V04875,P0305,L,Red,397504,70
V04876,P0305,L,Blue,121354,30
V04877,P0305,XL,Black,248348,2
V04878,P0305,XL,White,590118,83
V04879,P0305,XL,Red,208402,38
V04880,P0305,XL,Blue,176731,53
V04881,P0306,S,Black,386126,99
V04882,P0306,S,White,476882,73
V04883,P0306,S,Red,362045,96
V04884,P0306,S,Blue,155362,87
V04885,P0306,M,Black,350449,89
V04886,P0306,M,White,573838,9
V04887,P0306,M,Red,115633,16
V04888,P0306,M,Blue,313372,93
V04889,P0306,L,Black,459905,38
V04890,P0306,L,White,495598,88
V04891,P0306,L,Red,553769,40
V04892,P0306,L,Blue,261054,52
V04893,P0306,XL,Black,193860,11
V04894,P0306,XL,White,377658,23
V04895,P0306,XL,Red,210599,58
V04896,P0306,XL,Blue,481306,94
V04897,P0307,S,Black,160492,75
V04898,P0307,S,White,225466,0
V04899,P0307,S,Red,263515,30
V04900,P0307,S,Blue,554232,91
V04901,P0307,M,Black,527316,5
V04902,P0307,M,White,506956,33
V04903,P0307,M,Red,599643,69
V04904,P0307,M,Blue,254879,73
V04905,P0307,L,Black,522496,98
V04906,P0307,L,White,361065,85
V04907,P0307,L,Red,139146,86
V04908,P0307,L,Blue,373707,31
V04909,P0307,XL,Black,261023,68
V04910,P0307,XL,White,146309,92
V04911,P0307,XL,Red,154514,17
V04912,P0307,XL,Blue,402806,97
V04913,P0308,S,Black,136938,28
V04914,P0308,S,White,187822,86
V04915,P0308,S,Red,483563,42
V04916,P0308,S,Blue,443633,38
V04917,P0308,M,Black,155652,17
V04918,P0308,M,White,110186,96
V04919,P0308,M,Red,376084,26
V04920,P0308,M,Blue,387305,95
V04921,P0308,L,Black,185401,38
V04922,P0308,L,White,441179,77
V04923,P0308,L,Red,128246,62
V04924,P0308,L,Blue,472100,10
V04925,P0308,XL,Black,240641,3
V04926,P0308,XL,White,354524,73
V04927,P0308,XL,Red,168038,41
V04928,P0308,XL,Blue,387203,29
V04929,P0309,S,Black,322363,93
V04930,P0309,S,White,535106,45
V04931,P0309,S,Red,270690,30
V04932,P0309,S,Blue,175520,2
V04933,P0309,M,Black,451732,56
V04934,P0309,M,White,480221,29
V04935,P0309,M,Red,364208,27
V04936,P0309,M,Blue,521263,45
V04937,P0309,L,Black,259712,67
V04938,P0309,L,White,408502,96
V04939,P0309,L,Red,149508,6
V04940,P0309,L,Blue,591774,62
V04941,P0309,XL,Black,231581,44
V04942,P0309,XL,White,360017,0
V04943,P0309,XL,Red,429752,8
V04944,P0309,XL,Blue,433366,50
V04945,P0310,S,Black,271412,31
V04946,P0310,S,White,337866,10
V04947,P0310,S,Red,194322,92
V04948,P0310,S,Blue,593369,13
V04949,P0310,M,Black,341529,43
V04950,P0310,M,White,257817,13
V04951,P0310,M,Red,552483,68
V04952,P0310,M,Blue,575876,95
V04953,P0310,L,Black,501576,53
V04954,P0310,L,White,477680,60
V04955,P0310,L,Red,389925,84
V04956,P0310,L,Blue,189036,66
V04957,P0310,XL,Black,173992,55
V04958,P0310,XL,White,248377,67
V04959,P0310,XL,Red,368154,44
V04960,P0310,XL,Blue,225442,40
V04961,P0311,S,Black,460873,85
V04962,P0311,S,White,594810,93
V04963,P0311,S,Red,151889,6
V04964,P0311,S,Blue,505201,67
V04965,P0311,M,Black,267943,46
V04966,P0311,M,White,302930,72
V04967,P0311,M,Red,516162,93
V04968,P0311,M,Blue,309404,75
V04969,P0311,L,Black,492966,91
V04970,P0311,L,White,156795,7
V04971,P0311,L,Red,234574,75
V04972,P0311,L,Blue,349922,46
V04973,P0311,XL,Black,526069,18
V04974,P0311,XL,White,515656,26
V04975,P0311,XL,Red,289314,71
V04976,P0311,XL,Blue,155356,20
V04977,P0312,S,Black,468557,65
V04978,P0312,S,White,547557,26
V04979,P0312,S,Red,187250,63
V04980,P0312,S,Blue,289403,78
V04981,P0312,M,Black,528849,40
V04982,P0312,M,White,267708,38
V04983,P0312,M,Red,185120,66
V04984,P0312,M,Blue,278188,67
V04985,P0312,L,Black,361358,94
V04986,P0312,L,White,171980,46
V04987,P0312,L,Red,251924,18
V04988,P0312,L,Blue,519221,22
V04989,P0312,XL,Black,104186,0
V04990,P0312,XL,White,290801,75
V04991,P0312,XL,Red,429474,23
V04992,P0312,XL,Blue,411831,69
V04993,P0313,S,Black,411061,91
V04994,P0313,S,White,425089,96
V04995,P0313,S,Red,254761,10
V04996,P0313,S,Blue,358827,0
V04997,P0313,M,Black,567660,74
V04998,P0313,M,White,407275,54
V04999,P0313,M,Red,505680,79
V05000,P0313,M,Blue,478311,42
V05001,P0313,L,Black,596499,21
V05002,P0313,L,White,437911,69
V05003,P0313,L,Red,266761,83
V05004,P0313,L,Blue,409624,70
V05005,P0313,XL,Black,386696,91
V05006,P0313,XL,White,363018,40
V05007,P0313,XL,Red,468784,70
V05008,P0313,XL,Blue,237511,43
V05009,P0314,S,Black,218709,20
V05010,P0314,S,White,154049,76
V05011,P0314,S,Red,474570,57
V05012,P0314,S,Blue,224982,88
V05013,P0314,M,Black,278348,23
V05014,P0314,M,White,353778,18
V05015,P0314,M,Red,385416,76
V05016,P0314,M,Blue,568418,76
V05017,P0314,L,Black,542570,68
V05018,P0314,L,White,488976,71
V05019,P0314,L,Red,393379,21
V05020,P0314,L,Blue,398240,67
V05021,P0314,XL,Black,530166,51
V05022,P0314,XL,White,510598,6
V05023,P0314,XL,Red,469983,71
V05024,P0314,XL,Blue,572737,39
V05025,P0315,S,Black,136672,15
V05026,P0315,S,White,351576,6
V05027,P0315,S,Red,473802,91
V05028,P0315,S,Blue,502256,63
V05029,P0315,M,Black,181220,48
V05030,P0315,M,White,160935,36
V05031,P0315,M,Red,450171,49
V05032,P0315,M,Blue,389712,98
V05033,P0315,L,Black,487431,17
V05034,P0315,L,White,390923,42
V05035,P0315,L,Red,590965,52
V05036,P0315,L,Blue,250400,80
V05037,P0315,XL,Black,496438,33
V05038,P0315,XL,White,242232,33
V05039,P0315,XL,Red,327267,21
V05040,P0315,XL,Blue,318360,99
V05041,P0316,S,Black,530571,9
V05042,P0316,S,White,251291,30
V05043,P0316,S,Red,496955,72
V05044,P0316,S,Blue,414123,96
V05045,P0316,M,Black,276681,52
V05046,P0316,M,White,181020,68
V05047,P0316,M,Red,149470,87
V05048,P0316,M,Blue,599813,87
V05049,P0316,L,Black,525373,29
V05050,P0316,L,White,276700,12
V05051,P0316,L,Red,277363,40
V05052,P0316,L,Blue,216364,90
V05053,P0316,XL,Black,130493,29
V05054,P0316,XL,White,134134,85
V05055,P0316,XL,Red,525649,90
V05056,P0316,XL,Blue,295905,78
V05057,P0317,S,Black,516362,10
V05058,P0317,S,White,157087,76
V05059,P0317,S,Red,504083,8
V05060,P0317,S,Blue,255742,23
V05061,P0317,M,Black,573519,32
V05062,P0317,M,White,196007,76
V05063,P0317,M,Red,157795,12
V05064,P0317,M,Blue,489334,31
V05065,P0317,L,Black,467905,11
V05066,P0317,L,White,379127,66
V05067,P0317,L,Red,334226,32
V05068,P0317,L,Blue,422617,63
V05069,P0317,XL,Black,578078,26
V05070,P0317,XL,White,514226,18
V05071,P0317,XL,Red,475899,41
V05072,P0317,XL,Blue,450671,33
V05073,P0318,S,Black,378352,5
V05074,P0318,S,White,568438,99
V05075,P0318,S,Red,489125,70
V05076,P0318,S,Blue,407578,36
V05077,P0318,M,Black,458697,35
V05078,P0318,M,White,142778,58
V05079,P0318,M,Red,558847,33
V05080,P0318,M,Blue,526775,47
V05081,P0318,L,Black,528039,60
V05082,P0318,L,White,491535,11
V05083,P0318,L,Red,203236,10
V05084,P0318,L,Blue,299579,61
V05085,P0318,XL,Black,490607,36
V05086,P0318,XL,White,176737,11
V05087,P0318,XL,Red,274455,94
V05088,P0318,XL,Blue,432055,94
V05089,P0319,S,Black,164338,38
V05090,P0319,S,White,366229,0
V05091,P0319,S,Red,400485,72
V05092,P0319,S,Blue,305429,52
V05093,P0319,M,Black,143564,62
V05094,P0319,M,White,330858,56
V05095,P0319,M,Red,456487,94
V05096,P0319,M,Blue,438970,6
V05097,P0319,L,Black,585314,43
V05098,P0319,L,White,556058,29
V05099,P0319,L,Red,537247,49
V05100,P0319,L,Blue,173092,36
V05101,P0319,XL,Black,200641,56
V05102,P0319,XL,White,492919,33
V05103,P0319,XL,Red,244567,80
V05104,P0319,XL,Blue,514924,44
V05105,P0320,S,Black,248740,58
V05106,P0320,S,White,300912,75
V05107,P0320,S,Red,167303,17
V05108,P0320,S,Blue,379715,10
V05109,P0320,M,Black,467916,60
V05110,P0320,M,White,205163,72
V05111,P0320,M,Red,286894,72
V05112,P0320,M,Blue,199733,24
V05113,P0320,L,Black,109863,6
V05114,P0320,L,White,294346,10
V05115,P0320,L,Red,131797,73
V05116,P0320,L,Blue,408682,74
V05117,P0320,XL,Black,102891,74
V05118,P0320,XL,White,535816,16
V05119,P0320,XL,Red,213105,89
V05120,P0320,XL,Blue,152930,27
V05121,P0321,S,Black,474745,33
V05122,P0321,S,White,508475,39
V05123,P0321,S,Red,475136,25
V05124,P0321,S,Blue,516566,58
V05125,P0321,M,Black,345884,82
V05126,P0321,M,White,444657,74
V05127,P0321,M,Red,492008,77
V05128,P0321,M,Blue,455932,9
V05129,P0321,L,Black,347081,49
V05130,P0321,L,White,155252,23
V05131,P0321,L,Red,205884,34
V05132,P0321,L,Blue,186881,33
V05133,P0321,XL,Black,522143,65
V05134,P0321,XL,White,150216,11
V05135,P0321,XL,Red,421433,40
V05136,P0321,XL,Blue,536398,87
V05137,P0322,S,Black,346214,66
V05138,P0322,S,White,230634,70
V05139,P0322,S,Red,451106,72
V05140,P0322,S,Blue,520900,92
V05141,P0322,M,Black,471569,75
V05142,P0322,M,White,328048,84
V05143,P0322,M,Red,557705,10
V05144,P0322,M,Blue,329058,14
V05145,P0322,L,Black,514173,17
V05146,P0322,L,White,599277,96
V05147,P0322,L,Red,348648,40
V05148,P0322,L,Blue,429436,4
V05149,P0322,XL,Black,335762,50
V05150,P0322,XL,White,454891,40
V05151,P0322,XL,Red,171937,13
V05152,P0322,XL,Blue,347555,53
V05153,P0323,S,Black,151422,70
V05154,P0323,S,White,128240,82
V05155,P0323,S,Red,196579,98
V05156,P0323,S,Blue,503169,57
V05157,P0323,M,Black,248255,80
V05158,P0323,M,White,386332,36
V05159,P0323,M,Red,298790,72
V05160,P0323,M,Blue,186939,10
V05161,P0323,L,Black,290007,69
V05162,P0323,L,White,118215,41
V05163,P0323,L,Red,233547,43
V05164,P0323,L,Blue,389295,31
V05165,P0323,XL,Black,468663,76
V05166,P0323,XL,White,290021,5
V05167,P0323,XL,Red,108638,44
V05168,P0323,XL,Blue,275061,84
V05169,P0324,S,Black,283735,52
V05170,P0324,S,White,315267,76
V05171,P0324,S,Red,376470,99
V05172,P0324,S,Blue,349856,40
V05173,P0324,M,Black,411961,33
V05174,P0324,M,White,551305,39
V05175,P0324,M,Red,476017,9
V05176,P0324,M,Blue,389052,5
V05177,P0324,L,Black,414955,26
V05178,P0324,L,White,477111,17
V05179,P0324,L,Red,145626,39
V05180,P0324,L,Blue,129839,19
V05181,P0324,XL,Black,273667,0
V05182,P0324,XL,White,244073,67
V05183,P0324,XL,Red,249797,89
V05184,P0324,XL,Blue,487513,48
V05185,P0325,S,Black,494115,69
V05186,P0325,S,White,453301,56
V05187,P0325,S,Red,345391,23
V05188,P0325,S,Blue,117653,29
V05189,P0325,M,Black,427636,93
V05190,P0325,M,White,476458,41
V05191,P0325,M,Red,290752,91
V05192,P0325,M,Blue,338456,35
V05193,P0325,L,Black,404172,64
V05194,P0325,L,White,289521,89
V05195,P0325,L,Red,178154,64
V05196,P0325,L,Blue,445871,15
V05197,P0325,XL,Black,186218,25
V05198,P0325,XL,White,462349,94
V05199,P0325,XL,Red,187305,56
V05200,P0325,XL,Blue,235427,54
V05201,P0326,S,Black,160694,12
V05202,P0326,S,White,599324,34
V05203,P0326,S,Red,559362,95
V05204,P0326,S,Blue,445973,69
V05205,P0326,M,Black,563332,4
V05206,P0326,M,White,288437,50
V05207,P0326,M,Red,129894,48
V05208,P0326,M,Blue,572739,53
V05209,P0326,L,Black,583439,62
V05210,P0326,L,White,347785,53
V05211,P0326,L,Red,275053,15
V05212,P0326,L,Blue,592099,63
V05213,P0326,XL,Black,329887,28
V05214,P0326,XL,White,551332,77
V05215,P0326,XL,Red,472669,81
V05216,P0326,XL,Blue,363141,77
V05217,P0327,S,Black,219109,86
V05218,P0327,S,White,515882,49
V05219,P0327,S,Red,524355,65
V05220,P0327,S,Blue,409492,15
V05221,P0327,M,Black,253372,23
V05222,P0327,M,White,125340,29
V05223,P0327,M,Red,155735,6
V05224,P0327,M,Blue,243346,46
V05225,P0327,L,Black,525863,0
V05226,P0327,L,White,237555,25
V05227,P0327,L,Red,426361,62
V05228,P0327,L,Blue,371616,64
V05229,P0327,XL,Black,379895,4
V05230,P0327,XL,White,379169,22
V05231,P0327,XL,Red,300599,96
V05232,P0327,XL,Blue,112725,41
V05233,P0328,S,Black,430020,30
V05234,P0328,S,White,447124,18
V05235,P0328,S,Red,399591,18
V05236,P0328,S,Blue,487140,51
V05237,P0328,M,Black,541393,58
V05238,P0328,M,White,523828,59
V05239,P0328,M,Red,195143,87
V05240,P0328,M,Blue,454041,78
V05241,P0328,L,Black,425610,84
V05242,P0328,L,White,190978,96
V05243,P0328,L,Red,242177,34
V05244,P0328,L,Blue,179034,52
V05245,P0328,XL,Black,361062,14
V05246,P0328,XL,White,357497,3
V05247,P0328,XL,Red,101195,37
V05248,P0328,XL,Blue,125223,35
V05249,P0329,S,Black,470919,85
V05250,P0329,S,White,111951,5
V05251,P0329,S,Red,219424,62
V05252,P0329,S,Blue,307611,1
V05253,P0329,M,Black,508598,16
V05254,P0329,M,White,158482,60
V05255,P0329,M,Red,522730,81
V05256,P0329,M,Blue,233035,94
V05257,P0329,L,Black,437897,35
V05258,P0329,L,White,207788,44
V05259,P0329,L,Red,195994,51
V05260,P0329,L,Blue,207395,53
V05261,P0329,XL,Black,171071,13
V05262,P0329,XL,White,168448,33
V05263,P0329,XL,Red,240427,84
V05264,P0329,XL,Blue,479182,29
V05265,P0330,S,Black,234305,94
V05266,P0330,S,White,261133,78
V05267,P0330,S,Red,237284,85
V05268,P0330,S,Blue,158477,58
V05269,P0330,M,Black,102016,82
V05270,P0330,M,White,413608,60
V05271,P0330,M,Red,345236,15
V05272,P0330,M,Blue,135324,17
V05273,P0330,L,Black,292507,35
V05274,P0330,L,White,480451,11
V05275,P0330,L,Red,115702,17
V05276,P0330,L,Blue,305969,79
V05277,P0330,XL,Black,103575,66
V05278,P0330,XL,White,440298,11
V05279,P0330,XL,Red,514764,53
V05280,P0330,XL,Blue,230302,1
V05281,P0331,S,Black,417447,10
V05282,P0331,S,White,131427,20
V05283,P0331,S,Red,502662,28
V05284,P0331,S,Blue,239116,89
V05285,P0331,M,Black,480675,7
V05286,P0331,M,White,209195,79
V05287,P0331,M,Red,212602,64
V05288,P0331,M,Blue,544096,27
V05289,P0331,L,Black,520722,28
V05290,P0331,L,White,168989,38
V05291,P0331,L,Red,523850,29
V05292,P0331,L,Blue,420056,68
